Sat,Lat,Lon,Alt,Date
10,-43.4988863987,-167.7467684228,20207349.0861896425,2019-06-10T00:00:15Z
11,-50.3483205221,78.5805002776,20635092.1363209933,2019-06-10T00:00:15Z
12,-16.5586163692,-111.0846699690,20331988.8432288244,2019-06-10T00:00:15Z
13,-3.1784749958,-61.4833827901,20161065.8505026624,2019-06-10T00:00:15Z
14,-27.3712715035,139.3572489781,19953352.9152383991,2019-06-10T00:00:15Z
15,-21.1071858236,-88.5624321216,20085434.6877362840,2019-06-10T00:00:15Z
16,49.0249210497,108.5823597109,19948860.4938107878,2019-06-10T00:00:15Z
17,-43.8107220955,-23.7159021838,19885156.9961370640,2019-06-10T00:00:15Z
18,-53.5674888374,97.5040514239,20580567.2281762734,2019-06-10T00:00:15Z
19,-31.0505296057,-36.9464493866,20373182.0312993564,2019-06-10T00:00:15Z
20,-24.0504583425,-152.7019020889,20300718.5729422495,2019-06-10T00:00:15Z
21,24.0721139507,-171.0815336021,20421374.8165445924,2019-06-10T00:00:15Z
22,-27.2723839656,72.1609330696,20117337.5000413097,2019-06-10T00:00:15Z
23,38.1325714177,77.8641642153,20250232.8769518211,2019-06-10T00:00:15Z
24,-53.5181476448,-108.0329920814,20336457.7524679154,2019-06-10T00:00:15Z
25,8.7218212918,-132.2229631829,20285609.9297602549,2019-06-10T00:00:15Z
26,54.3908822059,148.4337403074,20184356.3468464427,2019-06-10T00:00:15Z
27,5.8009394455,117.4231918324,20006137.0068880916,2019-06-10T00:00:15Z
28,-43.7136626983,19.1965432741,19744071.2487866394,2019-06-10T00:00:15Z
29,52.0594434087,-120.6953741833,20166489.5725625455,2019-06-10T00:00:15Z
30,9.4108203605,2.9934384828,20292094.0472454876,2019-06-10T00:00:15Z
31,15.4571522535,164.1358069271,20413921.4243960455,2019-06-10T00:00:15Z
32,-41.6096754373,151.9331971125,20111646.1934894733,2019-06-10T00:00:15Z
1,-53.4510853161,59.5543165735,20389357.1733700335,2019-06-10T00:00:30Z
2,38.5647487640,-44.3012175466,20509442.4212905690,2019-06-10T00:00:30Z
3,-12.5117827350,62.4818610624,20240598.8873832673,2019-06-10T00:00:30Z
4,53.9090554505,9.0362733610,20207794.1461745054,2019-06-10T00:00:30Z
5,48.3383049069,-74.5385649876,20058150.2030256949,2019-06-10T00:00:30Z
6,12.2484621945,-14.9950644425,20210295.0619165525,2019-06-10T00:00:30Z
7,31.7841357083,20.3231178752,20529762.5897926241,2019-06-10T00:00:30Z
8,-18.9518982814,99.2071465146,20070661.1968502589,2019-06-10T00:00:30Z
9,53.6281297894,38.0029167949,20163766.4771383479,2019-06-10T00:00:30Z
10,-43.4215119341,-167.6739199397,20207584.8497103341,2019-06-10T00:00:30Z
11,-50.3146978342,78.7001955364,20635173.0794032961,2019-06-10T00:00:30Z
12,-16.6598320421,-111.0724653641,20332309.1347265802,2019-06-10T00:00:30Z
13,-3.0749711657,-61.4746336658,20160862.1601588093,2019-06-10T00:00:30Z
14,-27.4687931310,139.3873383656,19953026.2960850969,2019-06-10T00:00:30Z
15,-21.0102850271,-88.5381780977,20084785.9577173889,2019-06-10T00:00:30Z
16,49.0930862781,108.6842908825,19949214.5191533156,2019-06-10T00:00:30Z
17,-43.8930284154,-23.6422020477,19884863.1015741229,2019-06-10T00:00:30Z
18,-53.5387779295,97.6403883208,20580250.9409454577,2019-06-10T00:00:30Z
19,-31.1447139031,-36.9155676543,20373594.0332354084,2019-06-10T00:00:30Z
20,-23.9562967791,-152.6756859207,20300631.7342356481,2019-06-10T00:00:30Z
21,24.1670131055,-171.0581582064,20422719.2710449509,2019-06-10T00:00:30Z
22,-27.3654534650,72.1939567896,20116973.8241408207,2019-06-10T00:00:30Z
23,38.0494167342,77.9196622188,20249444.7090575024,2019-06-10T00:00:30Z
24,-53.5331182976,-107.8887592060,20336090.6659158841,2019-06-10T00:00:30Z
25,8.6196125330,-132.2137035208,20286032.7322075292,2019-06-10T00:00:30Z
26,54.3795160999,148.5853945188,20184567.5142276660,2019-06-10T00:00:30Z
27,5.9062532299,117.4321792827,20005991.7933494970,2019-06-10T00:00:30Z
28,-43.6305019524,19.2713191382,19744557.8891012929,2019-06-10T00:00:30Z
29,52.0039366341,-120.5750666294,20166480.8542665057,2019-06-10T00:00:30Z
30,9.5107238352,3.0060036364,20292098.9041036442,2019-06-10T00:00:30Z
31,15.3579574192,164.1491139035,20414079.5165533349,2019-06-10T00:00:30Z
32,-41.6900249712,152.0005251466,20111728.0358619057,2019-06-10T00:00:30Z
1,-53.4931196130,59.6866029012,20389074.6190190427,2019-06-10T00:00:45Z
2,38.4820879056,-44.2485804815,20508574.5580678731,2019-06-10T00:00:45Z
3,-12.6131538043,62.4940047627,20240655.7117338292,2019-06-10T00:00:45Z
4,53.9376971959,9.1804225417,20207811.3088116795,2019-06-10T00:00:45Z
5,48.3995876125,-74.4345728989,20058316.7549257912,2019-06-10T00:00:45Z
6,12.1458230319,-14.9843514573,20210216.3130781353,2019-06-10T00:00:45Z
7,31.8739147441,20.3580250323,20529776.9567788281,2019-06-10T00:00:45Z
8,-18.8503562175,99.2242763585,20070591.5160228983,2019-06-10T00:00:45Z
9,53.6010611483,38.1468695704,20163755.7969715670,2019-06-10T00:00:45Z
10,-43.3439790336,-167.6014198601,20207820.4827476256,2019-06-10T00:00:45Z
11,-50.2807904501,78.8196310370,20635251.8802569397,2019-06-10T00:00:45Z
12,-16.7610182137,-111.0601834757,20332628.8216211163,2019-06-10T00:00:45Z
13,-2.9714609421,-61.4658972853,20160658.7061332688,2019-06-10T00:00:45Z
14,-27.5662553592,139.4175940991,19952700.8644932993,2019-06-10T00:00:45Z
15,-20.9133351947,-88.5140325406,20084137.7749724947,2019-06-10T00:00:45Z
16,49.1610148467,108.7866691590,19949569.6381423064,2019-06-10T00:00:45Z
17,-43.9751737278,-23.5681220837,19884570.6586182192,2019-06-10T00:00:45Z
18,-53.5097363641,97.7764587576,20579932.7465042770,2019-06-10T00:00:45Z
19,-31.2388273122,-36.8845030448,20374005.1807971001,2019-06-10T00:00:45Z
20,-23.8620833036,-152.6495987508,20300544.4114883430,2019-06-10T00:00:45Z
21,24.2618541973,-171.0346636611,20424062.6088236831,2019-06-10T00:00:45Z
22,-27.4584599419,72.2271439266,20116610.5298033617,2019-06-10T00:00:45Z
23,37.9661388782,77.9748991161,20248656.2108794786,2019-06-10T00:00:45Z
24,-53.5477319358,-107.7443761160,20335722.7874675803,2019-06-10T00:00:45Z
25,8.5173935528,-132.2044849690,20286455.1638142541,2019-06-10T00:00:45Z
26,54.3677707990,148.7369247627,20184778.6019567363,2019-06-10T00:00:45Z
27,6.0115589248,117.4411947305,20005847.5705662221,2019-06-10T00:00:45Z
28,-43.5471798739,19.3457100143,19745046.6844491325,2019-06-10T00:00:45Z
29,51.9481469240,-120.4552131109,20166472.1694900990,2019-06-10T00:00:45Z
30,9.6106110670,3.0186126610,20292103.3649770580,2019-06-10T00:00:45Z
31,15.2587378965,164.1623478629,20414236.6239260137,2019-06-10T00:00:45Z
32,-41.7702269396,152.0681769300,20111810.2152612135,2019-06-10T00:00:45Z
1,-53.5348368732,59.8192785486,20388791.0331623554,2019-06-10T00:01:00Z
2,38.3993087040,-44.1962000957,20507705.1622588225,2019-06-10T00:01:00Z
3,-12.7145034743,62.5062073103,20240712.3827757649,2019-06-10T00:01:00Z
4,53.9659831128,9.3248536792,20207828.2916620001,2019-06-10T00:01:00Z
5,48.4606281430,-74.3301819641,20058483.8722351417,2019-06-10T00:01:00Z
6,12.0431638105,-14.9736945205,20210137.5487818457,2019-06-10T00:01:00Z
7,31.9636188038,20.3931221284,20529789.7537038699,2019-06-10T00:01:00Z
8,-18.7487794821,99.2413102329,20070522.4857020527,2019-06-10T00:01:00Z
9,53.5736369919,38.2905562792,20163745.1440371946,2019-06-10T00:01:00Z
10,-43.2662885423,-167.5292670544,20208055.9845802076,2019-06-10T00:01:00Z
11,-50.2465991163,78.9388053182,20635328.5387060419,2019-06-10T00:01:00Z
12,-16.8621746881,-111.0478237342,20332947.9021432623,2019-06-10T00:01:00Z
13,-2.8679444894,-61.4571731816,20160455.4894662723,2019-06-10T00:01:00Z
14,-27.6636578089,139.4480170521,19952376.6216776185,2019-06-10T00:01:00Z
15,-20.8163366034,-88.4899948063,20083490.1430287473,2019-06-10T00:01:00Z
16,49.2287055625,108.8894952452,19949925.8486259505,2019-06-10T00:01:00Z
17,-44.0571570959,-23.4936609061,19884279.6683205366,2019-06-10T00:01:00Z
18,-53.4803649138,97.9122603146,20579612.6463753991,2019-06-10T00:01:00Z
19,-31.3328694586,-36.8532546433,20374415.4716746658,2019-06-10T00:01:00Z
20,-23.7678182121,-152.6236398868,20300456.6054665446,2019-06-10T00:01:00Z
21,24.3566369634,-171.0110493042,20425404.8234292082,2019-06-10T00:01:00Z
22,-27.5514030178,72.2604952888,20116247.6184024364,2019-06-10T00:01:00Z
23,37.8827384453,78.0298758940,20247867.3865546659,2019-06-10T00:01:00Z
24,-53.5619880935,-107.5998461088,20335354.1187500656,2019-06-10T00:01:00Z
25,8.4151645186,-132.1953070386,20286877.2227470651,2019-06-10T00:01:00Z
26,54.3556467019,148.8883272156,20184989.6090844534,2019-06-10T00:01:00Z
27,6.1168563523,117.4502386684,20005704.3391430229,2019-06-10T00:01:00Z
28,-43.4636974235,19.4197173305,19745537.6327141933,2019-06-10T00:01:00Z
29,51.8920755451,-120.3358138846,20166463.5185611062,2019-06-10T00:01:00Z
30,9.7104818760,3.0312660473,20292107.4296775833,2019-06-10T00:01:00Z
31,15.1594938783,164.1755093514,20414392.7460458204,2019-06-10T00:01:00Z
32,-41.8502805620,152.1361535834,20111892.7308669798,2019-06-10T00:01:00Z
1,-53.5762359695,59.9523419629,20388506.4168921746,2019-06-10T00:01:15Z
2,38.3164117182,-44.1440753987,20506834.2381229252,2019-06-10T00:01:15Z
3,-12.8158315558,62.5184692314,20240768.9000211842,2019-06-10T00:01:15Z
4,53.9939123514,9.4695639113,20207845.0945053771,2019-06-10T00:01:15Z
5,48.5214254067,-74.2253919711,20058651.5538063161,2019-06-10T00:01:15Z
6,11.9404847135,-14.9630931088,20210058.7696196139,2019-06-10T00:01:15Z
7,32.0532474912,20.4284100510,20529800.9801164456,2019-06-10T00:01:15Z
8,-18.6471683178,99.2582487744,20070454.1065535620,2019-06-10T00:01:15Z
9,53.5458581351,38.4339740701,20163734.5185253918,2019-06-10T00:01:15Z
10,-43.1884413014,-167.4574603900,20208291.3544882536,2019-06-10T00:01:15Z
11,-50.2121245830,79.0577169390,20635403.0545853451,2019-06-10T00:01:15Z
12,-16.9633012687,-111.0353855685,20333266.3745254427,2019-06-10T00:01:15Z
13,-2.7644219719,-61.4484608884,20160252.5111949556,2019-06-10T00:01:15Z
14,-27.7610000991,139.4786081011,19952053.5688459948,2019-06-10T00:01:15Z
15,-20.7192895295,-88.4660642525,20082843.0654099919,2019-06-10T00:01:15Z
16,49.2961572292,108.9927698284,19950283.1484485269,2019-06-10T00:01:15Z
17,-44.1389775782,-23.4188171313,19883990.1317257211,2019-06-10T00:01:15Z
18,-53.4506643579,98.0477905996,20579290.6420915425,2019-06-10T00:01:15Z
19,-31.4268399660,-36.8218215320,20374824.9035621583,2019-06-10T00:01:15Z
20,-23.6735017994,-152.5978086381,20300368.3169378750,2019-06-10T00:01:15Z
21,24.4513611399,-170.9873144722,20426745.9084162489,2019-06-10T00:01:15Z
22,-27.6442823122,72.2940116867,20115885.0913090631,2019-06-10T00:01:15Z
23,37.7992160286,78.0845935386,20247078.2402226403,2019-06-10T00:01:15Z
24,-53.5758863148,-107.4551724989,20334984.6613959596,2019-06-10T00:01:15Z
25,8.3129255974,-132.1861692416,20287298.9071727619,2019-06-10T00:01:15Z
26,54.3431442189,149.0395980698,20185200.5346639417,2019-06-10T00:01:15Z
27,6.2221453344,117.4593115893,20005562.0996777266,2019-06-10T00:01:15Z
28,-43.3800555570,19.4933425162,19746030.7317701764,2019-06-10T00:01:15Z
29,51.8357237629,-120.2168691783,20166454.9018086903,2019-06-10T00:01:15Z
30,9.8103360819,3.0439642868,20292111.0980173275,2019-06-10T00:01:15Z
31,15.0602255566,164.1885989139,20414547.8824475892,2019-06-10T00:01:15Z
32,-41.9301850541,152.2044562262,20111975.5818578005,2019-06-10T00:01:15Z
1,-53.6173157776,60.0857915562,20388220.7713070773,2019-06-10T00:01:30Z
2,38.2333975048,-44.0922054008,20505961.7899276242,2019-06-10T00:01:30Z
3,-12.9171378591,62.5307910538,20240825.2629813552,2019-06-10T00:01:30Z
4,54.0214840698,9.6145503444,20207861.7171244100,2019-06-10T00:01:30Z
5,48.5819783101,-74.1202027263,20058819.7984905541,2019-06-10T00:01:30Z
6,11.8377859239,-14.9525467000,20209979.9761818126,2019-06-10T00:01:30Z
7,32.1428004081,20.4638896901,20529810.6355719604,2019-06-10T00:01:30Z
8,-18.5455229661,99.2750926177,20070386.3792387024,2019-06-10T00:01:30Z
9,53.5177254004,38.5771201219,20163723.9206280038,2019-06-10T00:01:30Z
10,-43.1104381482,-167.3859987317,20208526.5917533338,2019-06-10T00:01:30Z
11,-50.1773676037,79.1763644791,20635475.4277401678,2019-06-10T00:01:30Z
12,-17.0643977583,-111.0228684060,20333584.2370015904,2019-06-10T00:01:30Z
13,-2.6608935540,-61.4397599391,20160049.7723534517,2019-06-10T00:01:30Z
14,-27.8582818470,139.5093681257,19951731.7071996368,2019-06-10T00:01:30Z
15,-20.6221942481,-88.4422402383,20082196.5456367582,2019-06-10T00:01:30Z
16,49.3633686470,109.0964935783,19950641.5354504250,2019-06-10T00:01:30Z
17,-44.2206342282,-23.3435893778,19883702.0498718657,2019-06-10T00:01:30Z
18,-53.4206354820,98.1830472478,20578966.7351953760,2019-06-10T00:01:30Z
19,-31.5207384562,-36.7902027899,20375233.4741573781,2019-06-10T00:01:30Z
20,-23.5791343592,-152.5721043160,20300279.5466713719,2019-06-10T00:01:30Z
21,24.5460264619,-170.9634584994,20428085.8573458940,2019-06-10T00:01:30Z
22,-27.7370974430,72.3276939333,20115522.9498918429,2019-06-10T00:01:30Z
23,37.7155722185,78.1390530355,20246288.7760255672,2019-06-10T00:01:30Z
24,-53.5894261536,-107.3103586176,20334614.4170433767,2019-06-10T00:01:30Z
25,8.2106769558,-132.1770710911,20287720.2152582668,2019-06-10T00:01:30Z
26,54.3302637718,149.1907335349,20185411.3777506351,2019-06-10T00:01:30Z
27,6.3274256928,117.4684139870,20005420.8527612053,2019-06-10T00:01:30Z
28,-43.2962552254,19.5665870027,19746525.9794804156,2019-06-10T00:01:30Z
29,51.7790928422,-120.0983791906,20166446.3195634224,2019-06-10T00:01:30Z
30,9.9101735041,3.0567078720,20292114.3698086105,2019-06-10T00:01:30Z
31,14.9609331229,164.2016170937,20414702.0326692238,2019-06-10T00:01:30Z
32,-42.0099396282,152.2730859759,20112058.7674113326,2019-06-10T00:01:30Z
1,-53.6580751768,60.2196257055,20387934.0975119844,2019-06-10T00:01:45Z
2,38.1502666177,-44.0405891130,20505087.8219483420,2019-06-10T00:01:45Z
3,-13.0184221940,62.5431733062,20240881.4711666033,2019-06-10T00:01:45Z
4,54.0486974347,9.7598100531,20207878.1593043879,2019-06-10T00:01:45Z
5,48.6422857580,-74.0146140546,20058988.6051376909,2019-06-10T00:01:45Z
6,11.7350676241,-14.9420547728,20209901.1690572388,2019-06-10T00:01:45Z
7,32.2322771543,20.4995619381,20529818.7196325175,2019-06-10T00:01:45Z
8,-18.4438436678,99.2918423958,20070319.3044140749,2019-06-10T00:01:45Z
9,53.4892396187,38.7199916438,20163713.3505385965,2019-06-10T00:01:45Z
10,-43.0322799164,-167.3148809415,20208761.6956584193,2019-06-10T00:01:45Z
11,-50.1423289352,79.2947465387,20635545.6580264382,2019-06-10T00:01:45Z
12,-17.1654639589,-111.0102716723,20333901.4878071956,2019-06-10T00:01:45Z
13,-2.5573593997,-61.4310698679,20159847.2739728317,2019-06-10T00:01:45Z
14,-27.9555026679,139.5402980084,19951411.0379330553,2019-06-10T00:01:45Z
15,-20.5250510336,-88.4185221247,20081550.5872262493,2019-06-10T00:01:45Z
16,49.4303386128,109.2006671471,19951001.0074681416,2019-06-10T00:01:45Z
17,-44.3021260952,-23.2679762668,19883415.4237905368,2019-06-10T00:01:45Z
18,-53.3902790778,98.3180279224,20578640.9272395708,2019-06-10T00:01:45Z
19,-31.6145645491,-36.7583974929,20375641.1811619624,2019-06-10T00:01:45Z
20,-23.4847161840,-152.5465262341,20300190.2954375222,2019-06-10T00:01:45Z
21,24.6406326633,-170.9394807188,20429424.6637855694,2019-06-10T00:01:45Z
22,-27.8298480262,72.3615428435,20115161.1955169328,2019-06-10T00:01:45Z
23,37.6318076026,78.1932553699,20245498.9981081523,2019-06-10T00:01:45Z
24,-53.6026071740,-107.1654078129,20334243.3873359747,2019-06-10T00:01:45Z
25,8.1084187601,-132.1680121007,20288141.1451707073,2019-06-10T00:01:45Z
26,54.3170057943,149.3417298373,20185622.1374022514,2019-06-10T00:01:45Z
27,6.4326972489,117.4775463556,20005280.5989773758,2019-06-10T00:01:45Z
28,-43.2122973749,19.6394522224,19747023.3736979365,2019-06-10T00:01:45Z
29,51.7221840462,-119.9803440914,20166437.7721572369,2019-06-10T00:01:45Z
30,10.0099939615,3.0694972961,20292117.2448639907,2019-06-10T00:01:45Z
31,14.8616167681,164.2145644331,20414855.1962517574,2019-06-10T00:01:45Z
32,-42.0895434929,152.3420439479,20112142.2867042832,2019-06-10T00:01:45Z
1,-53.6985130496,60.3538427526,20387646.3966182172,2019-06-10T00:02:00Z
2,38.0670196079,-43.9892255473,20504212.3384683803,2019-06-10T00:02:00Z
3,-13.1196843698,62.5556165185,20240937.5240864083,2019-06-10T00:02:00Z
4,54.0755516206,9.9053400809,20207894.4208332747,2019-06-10T00:02:00Z
5,48.7023466534,-73.9086258000,20059157.9725962356,2019-06-10T00:02:00Z
6,11.6323299962,-14.9316168074,20209822.3488330729,2019-06-10T00:02:00Z
7,32.3216773274,20.5354276901,20529825.2318669260,2019-06-10T00:02:00Z
8,-18.3421306628,99.3084987396,20070252.8827316649,2019-06-10T00:02:00Z
9,53.4604016283,38.8625858755,20163702.8084523901,2019-06-10T00:02:00Z
10,-42.9539674357,-167.2441058787,20208996.6654878780,2019-06-10T00:02:00Z
11,-50.1070093377,79.4128617382,20635613.7453107126,2019-06-10T00:02:00Z
12,-17.2664996719,-110.9975947918,20334218.1251793317,2019-06-10T00:02:00Z
13,-2.4538196732,-61.4223902086,20159645.0170810893,2019-06-10T00:02:00Z
14,-28.0526621754,139.5713986347,19951091.5622340664,2019-06-10T00:02:00Z
15,-20.4278601592,-88.3949092742,20080905.1936923042,2019-06-10T00:02:00Z
16,49.4970659200,109.3052911683,19951361.5623343289,2019-06-10T00:02:00Z
17,-44.3834522236,-23.1919764217,19883130.2545067668,2019-06-10T00:02:00Z
18,-53.3595959433,98.4527303141,20578313.2197867744,2019-06-10T00:02:00Z
19,-31.7083178626,-36.7264047139,20376048.0222813934,2019-06-10T00:02:00Z
20,-23.3902475649,-152.5210737076,20300100.5640081652,2019-06-10T00:02:00Z
21,24.7351794773,-170.9153804610,20430762.3213091455,2019-06-10T00:02:00Z
22,-27.9225336763,72.3955592350,20114799.8295480534,2019-06-10T00:02:00Z
23,37.5479227660,78.2472015266,20244708.9106176682,2019-06-10T00:02:00Z
24,-53.6154289499,-107.0203234488,20333871.5739228688,2019-06-10T00:02:00Z
25,8.0061511762,-132.1589917850,20288561.6950773969,2019-06-10T00:02:00Z
26,54.3033707313,149.4925832214,20185832.8126788810,2019-06-10T00:02:00Z
27,6.5379598238,117.4867091901,20005141.3389031924,2019-06-10T00:02:00Z
28,-43.1281829470,19.7119396094,19747522.9122653604,2019-06-10T00:02:00Z
29,51.6649986371,-119.8627640224,20166429.2599234655,2019-06-10T00:02:00Z
30,10.1097972727,3.0823330530,20292119.7229962759,2019-06-10T00:02:00Z
31,14.7622766822,164.2274414727,20415007.3727392703,2019-06-10T00:02:00Z
32,-42.1689958533,152.4113312562,20112226.1389123946,2019-06-10T00:02:00Z
1,-53.7386282823,60.4884410036,20387357.6697434187,2019-06-10T00:02:15Z
2,37.9836570241,-43.9381137167,20503335.3437789939,2019-06-10T00:02:15Z
3,-13.2209241952,62.5681212219,20240993.4212493785,2019-06-10T00:02:15Z
4,54.1020458109,10.0511374402,20207910.5015017241,2019-06-10T00:02:15Z
5,48.7621598973,-73.8022378259,20059327.8997133374,2019-06-10T00:02:15Z
6,11.5295732216,-14.9212322847,20209743.5160948634,2019-06-10T00:02:15Z
7,32.4110005232,20.5714878436,20529830.1718507111,2019-06-10T00:02:15Z
8,-18.2403841901,99.3250622782,20070187.1148388311,2019-06-10T00:02:15Z
9,53.4312122756,39.0049000872,20163692.2945663035,2019-06-10T00:02:15Z
10,-42.8755015321,-167.1736724003,20209231.5005274937,2019-06-10T00:02:15Z
11,-50.0714095746,79.5307087188,20635679.6894701347,2019-06-10T00:02:15Z
12,-17.3675046980,-110.9848371869,20334534.1473566368,2019-06-10T00:02:15Z
13,-2.3502745386,-61.4137204957,20159443.0027031936,2019-06-10T00:02:15Z
14,-28.1497599809,139.6026708928,19950773.2812837958,2019-06-10T00:02:15Z
15,-20.3306218972,-88.3714010509,20080260.3685453534,2019-06-10T00:02:15Z
16,49.5635493590,109.4103662573,19951723.1978778094,2019-06-10T00:02:15Z
17,-44.4646116532,-23.1155884688,19882846.5430390425,2019-06-10T00:02:15Z
18,-53.3285868824,98.5871521418,20577983.6144096181,2019-06-10T00:02:15Z
19,-31.8019980126,-36.6942235230,20376453.9952249862,2019-06-10T00:02:15Z
20,-23.2957287920,-152.4957460537,20300010.3531565517,2019-06-10T00:02:15Z
21,24.8296666356,-170.8911570554,20432098.8234968819,2019-06-10T00:02:15Z
22,-28.0151540058,72.4297439274,20114438.8533464745,2019-06-10T00:02:15Z
23,37.4639182911,78.3008924896,20243918.5177038871,2019-06-10T00:02:15Z
24,-53.6278910655,-106.8751089050,20333498.9784587137,2019-06-10T00:02:15Z
25,7.9038743697,-132.1500096593,20288981.8631457835,2019-06-10T00:02:15Z
26,54.2893590394,149.6432899496,20186043.4026428759,2019-06-10T00:02:15Z
27,6.6432132385,117.4959029860,20005003.0731086694,2019-06-10T00:02:15Z
28,-43.0439128785,19.7840505986,19748024.5930150151,2019-06-10T00:02:15Z
29,51.6075378758,-119.7456390973,20166420.7831967697,2019-06-10T00:02:15Z
30,10.2095832558,3.0952156378,20292121.8040185049,2019-06-10T00:02:15Z
31,14.6629130548,164.2402487519,20415158.5616789237,2019-06-10T00:02:15Z
32,-42.2482959107,152.4809490123,20112310.3232104927,2019-06-10T00:02:15Z
1,-53.7784197650,60.6234187295,20387067.9180116281,2019-06-10T00:02:30Z
2,37.9001794124,-43.8872526349,20502456.8421793245,2019-06-10T00:02:30Z
3,-13.3221414784,62.5806879486,20241049.1621632576,2019-06-10T00:02:30Z
4,54.1281791975,10.1971991125,20207926.4011030644,2019-06-10T00:02:30Z
5,48.8217243895,-73.6954500148,20059498.3853348419,2019-06-10T00:02:30Z
6,11.4267974815,-14.9109006870,20209664.6714266092,2019-06-10T00:02:30Z
7,32.5002463353,20.6077432986,20529833.5391661227,2019-06-10T00:02:30Z
8,-18.1386044879,99.3415336389,20070122.0013782606,2019-06-10T00:02:30Z
9,53.4016724144,39.1469315799,20163681.8090789206,2019-06-10T00:02:30Z
10,-42.7968830279,-167.1035793608,20209466.2000644021,2019-06-10T00:02:30Z
11,-50.0355304125,79.6482861418,20635743.4903924242,2019-06-10T00:02:30Z
12,-17.4684788372,-110.9719982785,20334849.5525793731,2019-06-10T00:02:30Z
13,-2.2467241597,-61.4050602635,20159241.2318610027,2019-06-10T00:02:30Z
14,-28.2467956943,139.6341156744,19950456.1962566376,2019-06-10T00:02:30Z
15,-20.2333365192,-88.3479968205,20079616.1152924076,2019-06-10T00:02:30Z
16,49.6297877167,109.5158930106,19952085.9119235650,2019-06-10T00:02:30Z
17,-44.5456034191,-23.0388110370,19882564.2903993279,2019-06-10T00:02:30Z
18,-53.2972527051,98.7212911521,20577652.1126907021,2019-06-10T00:02:30Z
19,-31.8956046131,-36.6618529867,20376859.0977059305,2019-06-10T00:02:30Z
20,-23.2011601540,-152.4705425916,20299919.6636573076,2019-06-10T00:02:30Z
21,24.9240938692,-170.8668098291,20433434.1639355384,2019-06-10T00:02:30Z
22,-28.1077086255,72.4640977428,20114078.2682710327,2019-06-10T00:02:30Z
23,37.3797947576,78.3543292422,20243127.8235190921,2019-06-10T00:02:30Z
24,-53.6399931151,-106.7297675768,20333125.6026036479,2019-06-10T00:02:30Z
25,7.8015885058,-132.1410652399,20289401.6475435570,2019-06-10T00:02:30Z
26,54.2749711864,149.7938463028,20186253.9063589424,2019-06-10T00:02:30Z
27,6.7484573134,117.5051282396,20004865.8021568470,2019-06-10T00:02:30Z
28,-42.9594881012,19.8557866261,19748528.4137689061,2019-06-10T00:02:30Z
29,51.5498030216,-119.6289694020,20166412.3423132151,2019-06-10T00:02:30Z
30,10.3093517287,3.1081455460,20292123.4877439849,2019-06-10T00:02:30Z
31,14.5635260749,164.2529868087,20415308.7626209706,2019-06-10T00:02:30Z
32,-42.3274428631,152.5508983259,20112394.8387725130,2019-06-10T00:02:30Z
1,-53.8178863914,60.7587741655,20386777.1425532289,2019-06-10T00:02:45Z
2,37.8165873161,-43.8366413168,20501576.8379763365,2019-06-10T00:02:45Z
3,-13.4233360272,62.5933172321,20241104.7463349439,2019-06-10T00:02:45Z
4,54.1539509807,10.3435220488,20207942.1194333397,2019-06-10T00:02:45Z
5,48.8810390279,-73.5882622692,20059669.4283052534,2019-06-10T00:02:45Z
6,11.3240029564,-14.9006214974,20209585.8154106587,2019-06-10T00:02:45Z
7,32.5894143553,20.6441949579,20529835.3334021717,2019-06-10T00:02:45Z
8,-18.0367917935,99.3579134473,20070057.5429879874,2019-06-10T00:02:45Z
9,53.3717829061,39.2886776854,20163671.3521905169,2019-06-10T00:02:45Z
10,-42.7181127413,-167.0338256127,20209700.7633871958,2019-06-10T00:02:45Z
11,-49.9993726210,79.7655926891,20635805.1479759328,2019-06-10T00:02:45Z
12,-17.5694218887,-110.9590774861,20335164.3390893787,2019-06-10T00:02:45Z
13,-2.1431687006,-61.3964090468,20159039.7055733278,2019-06-10T00:02:45Z
14,-28.3437689235,139.6657338737,19950140.3083203360,2019-06-10T00:02:45Z
15,-20.1360042955,-88.3246959505,20078972.4374370575,2019-06-10T00:02:45Z
16,49.6957797769,109.6218720056,19952449.7022927999,2019-06-10T00:02:45Z
17,-44.6264265516,-22.9616427584,19882283.4975930713,2019-06-10T00:02:45Z
18,-53.2655942272,98.8551451197,20577318.7162225619,2019-06-10T00:02:45Z
19,-31.9891372760,-36.6292921688,20377263.3274412863,2019-06-10T00:02:45Z
20,-23.1065419387,-152.4454626425,20299828.4962864444,2019-06-10T00:02:45Z
21,25.0184609076,-170.8423381077,20434768.3362183608,2019-06-10T00:02:45Z
22,-28.2001971443,72.4986215055,20113718.0756781362,2019-06-10T00:02:45Z
23,37.2955527425,78.4075127673,20242336.8322179988,2019-06-10T00:02:45Z
24,-53.6517347034,-106.5843028744,20332751.4480232894,2019-06-10T00:02:45Z
25,7.6992937493,-132.1321580435,20289821.0464385375,2019-06-10T00:02:45Z
26,54.2602076515,149.9442485808,20186464.3228941038,2019-06-10T00:02:45Z
27,6.8536918690,117.5143854476,20004729.5266038477,2019-06-10T00:02:45Z
28,-42.8749095424,19.9271491289,19749034.3723386675,2019-06-10T00:02:45Z
29,51.4917953324,-119.5127549950,20166403.9376101866,2019-06-10T00:02:45Z
30,10.4091025085,3.1211232743,20292124.7739862651,2019-06-10T00:02:45Z
